text	labels
The data analysis was performed by means of two-way variance analysis for repeated measurements .	1
Administration of three different single oral doses of zimelidine was found to significantly stabilize the average vigilance behaviour in terms of reduced slow wave EEG activity and of increased monorhythmic alpha activity .	2
Simultaneously , concentration ability was improved and mild feelings of activation were reported .	2
The results are discussed in the light of biochemical aspects and with regard to neurophysiological vigilance concepts .	2
Bone is the most common site of breast cancer metastases .	0
Skeletal metastases may be associated with harmful and painful events such as fractures , spinal cord compression , and hypercalcemia .	0
By inhibiting osteoclasts and bone resorption , bisphosphonates can interrupt the process of bone destruction and decrease the risk of skeletal complications .	0
A review of the literature was undertaken regarding the use of bisphosphonates in breast cancer management , with particular attention to prospective , randomized clinical trials that have influenced the treatment of bone metastases .	3
Large prospective , randomized trials have demonstrated that bisphosphonates are effective in reducing skeletal-related complications from metastatic breast cancer .	2
For many patients with osseous lesions from breast cancer , bisphosphonate therapy is a useful intervention in managing their disease .	2
Bisphosphonates are the treatment of choice for hypercalcemia of malignancy and bisphosphonates reduce the risk of pathologic fractures , spinal cord compromise , the need for radiation or surgery to bone , and bone pain .	2
We studied the perceptions of general practitioners ( GPs ) towards teledermatology , before and after its introduction into eight general practices for the purposes of a randomized controlled trial .	0
A postal questionnaire was distributed before the trial and again one year later .	1
Thirty-six of the 42 GPs responded on each occasion ( a response rate of 86 % ) .	1
In the second survey , only 21 % of respondents indicated that they were satisfied with teledermatology in their practice , while 47 % said that they were dissatisfied .	2
Thirty-one per cent said that they felt confident about diagnosis and management of care through teledermatology , and 28 % reported that they were unconfident .	2
Only 23 % of respondents said that they would consider using a telemedicine system in the future , while 34 % said they would not ( 43 % were unsure ) .	2
There were no significant findings to suggest that the GPs ' perceptions changed over time .	2
Less favourable responses to telemedicine were found than has been observed in previous studies , which suggests that the model of telemedicine described in this study would not be widely acceptable to GPs .	2
The aim of this study was to systematically review economic analyses comparing drug-eluting stents ( DES ) to bare metal stents ( BMS ) in patients who undergo percutaneous coronary intervention to form an overall view about cost-effectiveness of DES and to c	0
Electronic databases searched from January 2004 to January 2006 were Cochrane Database of Systematic Reviews ; DARE , HTA , EED ( NHS CRD ) ; MEDLINE ( R ) In-Process , Other Non-Indexed Citations , MEDLINE ( R ) .	1
References of the papers identified were checked .	1
We included randomized controlled trials ( RCT ) or model-based cost-effectiveness analyses comparing DES to BMS in patients with coronary artery disease .	4
The methodological quality of the papers was assessed by Drummond 's criteria .	1
Baseline characteristics and results of the studies were extracted and data synthesized descriptively .	1
A decision tree model was constructed to evaluate the cost-utility of DES in comparison to BMS , where health-related quality of life was measured by the 15D .	1
We identified thirteen good-quality economic evaluations .	2
In two of these based on RCTs , DES was found cost-effective .	2
In six studies , it was concluded that DES might probably be a cost-effective strategy in some circumstances , but not as a single strategy , and four studies concluded that DES is not cost-effective .	2
One study did not draw a clear conclusion .	2
In our analysis , the overall incremental cost-effectiveness ratio was Euros 98,827 per quality-adjusted life-years gained .	2
Avoiding one revascularization with DES would cost Euros 4,794 , when revascularization with BMS costs Euros 3,260 .	2
The evidence is inconsistent of whether DES would be a cost-effective treatment compared with BMS in any healthcare system where evaluated .	2
A marked restenosis risk reduction should be achieved before use of DES is justifiable at present prices .	2
When considering adoption of a new health technology with a high incremental cost within a fixed budget , opportunity cost in terms of untreated patients should be seriously considered as a question of collective ethics .	2
PDPH are not the privilege of spinal anaesthesia , as they can occur in various circumstances including epidural anesthesia , surgical wound of the dura , spinal tap and/or myclography .	0
Diagnosis PDPH can be discussed with four etiologies : cortical vein thrombosis , meningitis , intracranial haematomas ( intracerebral , subdural ) or migraine .	0
PDPH result from the leakage of CSF via the dural hole , responsible of hypotension of CSF in the subarachnoid compartment .	0
Several etiologies and predisposing factors are discussed .	0
The incidence of PDPH varies with age , maximum from 15 to 50 years-old , the decreasing to reach a very low incidence over 65 PDPH seems to occur more frequently in women , especially during pregnancy .	0
The diameter of the spinal needle is the main factor of PDPH .	0
